Days for shipment (scheduled),Order Processing Time,Order Item Quantity,Order Month,Discounted Item,Type_DEBIT,Type_TRANSFER,Shipping Mode_Second Class,Shipping Mode_Standard Class,Customer Segment_Home Office,Customer Segment_Corporate,Order Status_PENDING,Order Status_PROCESSING,Order Status_SUSPECTED_FRAUD,Delay Probability,Expected Cost,Premium
4,6,1,7,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,5,1,11,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
2,4,3,5,1,1,0,1,0,0,0,0,0,0,0.99999046,99.99905,115.49899
1,2,1,7,1,0,0,0,0,0,0,0,0,0,0.99998295,99.9983,115.49821
4,4,1,12,1,0,0,0,1,0,1,0,0,0,3.1599728e-05,0.0031599728,10.503317
2,2,1,9,1,0,1,1,0,0,0,1,0,0,7.864348e-05,0.007864349,10.508257
4,3,1,7,1,0,1,0,1,0,0,0,1,0,5.4655798e-06,0.000546558,10.500573
4,2,1,2,1,1,0,0,1,0,1,0,0,0,1.6619806e-06,0.00016619806,10.500174
4,2,2,4,1,0,1,0,1,0,1,0,1,0,2.558587e-06,0.0002558587,10.500268
1,2,1,2,1,1,0,0,0,0,1,0,0,0,0.9999833,99.99833,115.49824
4,6,4,12,1,0,1,0,1,0,0,0,0,1,0.9999838,99.99838,115.4983
4,4,2,6,1,0,1,0,1,0,0,0,1,0,3.2072734e-05,0.0032072733,10.503367
4,5,1,2,1,0,1,0,1,0,0,1,0,0,0.99998546,99.99854,115.49847
2,6,1,4,1,1,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
4,6,1,5,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
2,3,5,12,1,1,0,1,0,0,0,0,0,0,0.9999442,99.99442,115.49414
2,3,1,4,1,1,0,1,0,0,0,0,0,0,0.9999442,99.99442,115.49414
1,2,1,10,1,1,0,0,0,1,0,0,0,0,0.9999825,99.998245,115.49815
4,4,2,12,1,0,1,0,1,0,1,1,0,0,3.1573403e-05,0.0031573402,10.503315
4,2,1,2,1,1,0,0,1,0,0,0,0,0,1.6469896e-06,0.00016469897,10.500173
2,5,5,6,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,3,1,8,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,4,5,3,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
0,0,4,3,1,1,0,0,0,0,1,0,0,0,0.4330891,43.30891,55.974354
4,3,4,3,1,1,0,0,1,0,1,0,0,0,5.347567e-06,0.0005347567,10.500562
4,3,4,2,1,1,0,0,1,0,1,0,0,0,5.4033876e-06,0.00054033875,10.500567
1,2,1,10,1,0,1,0,0,0,0,1,0,0,0.9999856,99.99856,115.49848
4,3,5,5,1,0,1,0,1,0,1,1,0,0,5.3804847e-06,0.00053804845,10.500565
2,2,1,4,1,0,1,1,0,1,0,1,0,0,7.380259e-05,0.007380259,10.507749
4,3,3,2,1,0,0,0,1,0,0,0,0,0,5.301349e-06,0.0005301349,10.500556
4,2,1,10,1,1,0,0,1,0,1,0,0,0,1.7200439e-06,0.0001720044,10.500179
4,6,1,9,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
1,2,1,11,1,0,0,0,0,1,0,0,0,0,0.9999846,99.99846,115.498375
2,5,3,4,1,0,1,1,0,0,0,0,1,0,0.9999975,99.99975,115.49973
4,3,4,6,1,0,0,0,1,0,0,0,0,0,5.3849717e-06,0.0005384972,10.500566
4,2,1,3,1,0,1,0,1,0,0,0,1,0,2.271087e-06,0.0002271087,10.500237
4,3,1,5,1,0,1,0,1,0,0,0,0,1,6.113897e-06,0.0006113897,10.500642
4,4,1,11,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,5,1,8,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
4,6,3,5,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
4,6,1,10,1,0,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
1,2,1,9,1,1,0,0,0,0,0,0,0,0,0.9999846,99.99846,115.498375
4,5,1,3,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,4,1,10,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
4,4,2,10,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
2,3,2,4,1,0,0,1,0,0,0,0,0,0,0.9999447,99.99447,115.49419
1,2,5,7,1,1,0,0,0,0,0,0,0,0,0.99998534,99.998535,115.49846
1,2,5,4,1,0,0,0,0,0,1,0,0,0,0.99998105,99.99811,115.49801
4,5,1,6,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
1,2,5,2,1,0,0,0,0,0,1,0,0,0,0.99998426,99.99843,115.498344
4,6,5,8,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,6,4,2,1,0,1,0,1,0,1,1,0,0,0.99998546,99.99854,115.49847
1,2,1,9,1,0,0,0,0,0,1,0,0,0,0.99998045,99.99805,115.49795
4,3,1,12,1,1,0,0,1,0,1,0,0,0,5.347567e-06,0.0005347567,10.500562
1,2,5,3,1,0,1,0,0,0,0,0,0,1,0.9999944,99.99944,115.49941
1,2,4,4,1,0,1,0,0,0,0,1,0,0,0.9999846,99.99846,115.498375
2,2,1,4,1,0,0,1,0,0,1,0,0,0,8.312876e-05,0.008312876,10.508728
2,2,4,5,1,0,1,1,0,0,0,1,0,0,5.9942093e-05,0.005994209,10.506293
4,5,1,5,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,6,1,12,1,0,1,0,1,0,0,0,1,0,0.9999851,99.99851,115.498436
4,2,5,7,1,1,0,0,1,0,0,0,0,0,1.853988e-06,0.0001853988,10.500194
2,6,5,1,1,0,1,1,0,0,1,0,1,0,0.99999774,99.99977,115.499756
4,3,1,9,1,1,0,0,1,1,0,0,0,0,5.330362e-06,0.0005330362,10.500559
1,2,2,8,1,0,1,0,0,0,0,1,0,0,0.99997175,99.99718,115.49703
4,3,5,4,1,1,0,0,1,1,0,0,0,0,5.6389295e-06,0.00056389294,10.500591
4,2,2,4,1,0,0,0,1,0,0,0,0,0,1.7173049e-06,0.0001717305,10.500179
4,6,1,6,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
2,6,3,11,1,0,0,1,0,1,0,0,0,0,0.9999974,99.99974,115.499725
4,6,1,6,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
2,3,3,1,1,0,1,1,0,1,0,0,1,0,0.99994636,99.99464,115.49436
4,4,2,2,1,0,1,0,1,0,1,0,1,0,2.1751595e-05,0.0021751595,10.502284
2,6,2,7,1,0,1,1,0,0,0,0,0,1,0.99999774,99.99977,115.499756
4,5,4,5,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
1,2,1,12,1,0,1,0,0,1,0,0,1,0,0.9999964,99.99964,115.49962
0,0,2,11,1,1,0,0,0,0,1,0,0,0,0.37392986,37.392986,49.762634
4,2,2,9,1,0,0,0,1,0,1,0,0,0,1.7117768e-06,0.00017117769,10.500178
2,4,5,7,1,0,1,1,0,0,0,1,0,0,0.9999906,99.99906,115.49901
4,2,1,11,1,1,0,0,1,0,1,0,0,0,1.3530508e-06,0.00013530509,10.500142
2,5,1,12,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,6,1,2,1,0,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,5,1,7,1,1,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
1,2,1,12,1,0,0,0,0,0,1,0,0,0,0.9999852,99.99852,115.49844
4,3,1,2,1,0,1,0,1,0,1,0,0,0,7.067668e-06,0.0007067668,10.500742
4,6,1,4,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
2,5,1,4,0,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
1,2,3,2,1,0,1,0,0,0,0,0,1,0,0.99998593,99.9986,115.49852
4,4,1,11,1,0,0,0,1,0,1,0,0,0,3.1599728e-05,0.0031599728,10.503317
2,3,2,8,1,0,0,1,0,0,0,0,0,0,0.9999447,99.99447,115.49419
4,4,2,1,1,0,0,0,1,0,1,0,0,0,3.1707794e-05,0.0031707794,10.503329
4,6,4,9,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
1,2,4,8,1,1,0,0,0,0,1,0,0,0,0.99999034,99.99903,115.49898
4,2,4,9,1,0,1,0,1,0,0,0,0,1,2.4571175e-06,0.00024571174,10.5002575
4,2,1,1,1,0,1,0,1,0,0,0,1,0,1.3318031e-06,0.0001331803,10.500139
4,6,1,5,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,5,1,5,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,5,1,7,1,0,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
2,5,1,12,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,5,5,8,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
4,6,5,1,1,0,1,0,1,0,0,0,1,0,0.99998605,99.998604,115.49853
4,5,5,6,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,2,1,4,1,1,0,0,1,0,0,0,0,0,1.7312609e-06,0.00017312609,10.500182
1,2,2,6,1,0,1,0,0,0,0,0,1,0,0.9999875,99.99875,115.49868
4,2,1,6,1,1,0,0,1,0,0,0,0,0,1.6910725e-06,0.00016910725,10.500176
4,3,1,5,1,0,1,0,1,0,0,0,1,0,5.4655798e-06,0.000546558,10.500573
2,2,1,6,1,0,0,1,0,0,0,0,0,0,8.166062e-05,0.008166062,10.5085745
4,3,1,5,1,0,0,0,1,0,0,0,0,0,5.3849717e-06,0.0005384972,10.500566
4,3,5,1,1,1,0,0,1,0,0,0,0,0,5.301349e-06,0.0005301349,10.500556
2,3,1,3,1,0,1,1,0,0,0,1,0,0,0.99994457,99.99445,115.49417
4,5,1,11,1,0,1,0,1,0,0,0,1,0,0.9999851,99.99851,115.498436
2,4,1,4,1,1,0,1,0,0,1,0,0,0,0.99999046,99.99905,115.49899
2,5,1,7,1,0,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
2,2,1,11,1,1,0,1,0,0,1,0,0,0,5.7414745e-05,0.0057414747,10.506027
4,5,4,2,1,0,1,0,1,0,1,1,0,0,0.99998546,99.99854,115.49847
4,5,1,8,0,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
2,4,4,9,1,0,0,1,0,0,1,0,0,0,0.9999906,99.99906,115.49901
4,5,1,10,1,0,0,0,1,1,0,0,0,0,0.99998546,99.99854,115.49847
4,4,2,2,1,1,0,0,1,1,0,0,0,0,2.6563448e-05,0.0026563448,10.502789
4,5,1,4,1,0,1,0,1,0,0,0,0,0,0.99998426,99.99843,115.498344
4,4,1,9,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,5,1,4,1,0,0,0,1,1,0,0,0,0,0.9999862,99.99862,115.49854
4,6,1,9,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
4,5,1,4,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,5,1,12,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
0,0,3,8,1,0,1,0,0,0,0,1,0,0,0.3792834,37.92834,50.324757
1,2,1,10,0,1,0,0,0,0,1,0,0,0,0.9999684,99.99684,115.49668
4,2,1,2,1,1,0,0,1,0,0,0,0,0,1.6469896e-06,0.00016469897,10.500173
2,3,1,11,1,0,0,1,0,0,0,0,0,0,0.9999447,99.99447,115.49419
1,2,1,9,1,1,0,0,0,0,0,0,0,0,0.9999846,99.99846,115.498375
4,5,1,6,1,0,1,0,1,0,1,0,1,0,0.9999858,99.99858,115.498505
4,6,2,3,0,0,1,0,1,1,0,1,0,0,0.9999831,99.99831,115.498215
2,2,1,4,1,0,0,1,0,1,0,0,0,0,8.523597e-05,0.008523597,10.508949
4,6,1,2,1,1,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,2,4,1,1,0,1,0,1,0,1,0,1,0,2.2414665e-06,0.00022414666,10.500235
4,6,1,4,1,0,1,0,1,0,1,1,0,0,0.9999856,99.99856,115.49848
4,2,1,11,1,0,1,0,1,0,1,1,0,0,1.785994e-06,0.0001785994,10.500187
2,3,4,1,1,0,1,1,0,0,0,1,0,0,0.9999443,99.99443,115.49415
2,3,1,12,1,1,0,1,0,0,0,0,0,0,0.9999442,99.99442,115.49414
4,6,2,12,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
2,3,2,6,1,0,0,1,0,0,0,0,0,0,0.9999447,99.99447,115.49419
4,5,1,7,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
2,2,1,11,1,0,1,1,0,0,0,1,0,0,7.280093e-05,0.007280093,10.507644
4,3,1,7,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,2,1,1,1,0,0,0,1,0,1,0,0,0,1.928337e-06,0.0001928337,10.500202
4,4,1,7,0,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
2,2,3,12,1,1,0,1,0,1,0,0,0,0,7.547797e-05,0.0075477967,10.507924
2,4,3,9,1,0,0,1,0,0,1,0,0,0,0.9999906,99.99906,115.49901
4,5,3,6,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
2,3,2,9,1,0,0,1,0,0,1,0,0,0,0.9999447,99.99447,115.49419
4,4,1,7,0,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,2,3,9,0,0,1,0,1,0,1,1,0,0,2.3842085e-06,0.00023842085,10.50025
4,6,3,6,1,0,1,0,1,0,1,0,1,0,0.9999858,99.99858,115.498505
4,2,1,3,1,0,0,0,1,0,1,0,0,0,1.8173555e-06,0.00018173555,10.500191
4,5,5,12,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,6,1,10,1,0,1,0,1,0,0,0,0,0,0.99998426,99.99843,115.498344
4,6,4,7,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,2,1,11,1,0,1,0,1,0,0,0,0,1,1.9191511e-06,0.00019191511,10.500201
2,2,5,10,1,0,1,1,0,1,0,0,1,0,4.445132e-05,0.004445132,10.504667
4,6,1,11,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,4,2,5,1,1,0,0,1,0,0,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,4,1,12,1,0,0,0,1,0,1,0,0,0,3.1599728e-05,0.0031599728,10.503317
2,2,2,3,1,1,0,1,0,0,1,0,0,0,8.225255e-05,0.008225255,10.508636
1,2,2,1,1,1,0,0,0,1,0,0,0,0,0.9999801,99.99801,115.4979
4,3,5,8,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,5,1,4,1,1,0,0,1,1,0,0,0,0,0.9999862,99.99862,115.49854
2,4,2,6,1,0,1,1,0,1,0,0,1,0,0.99999046,99.99905,115.49899
0,0,4,10,1,0,0,0,0,0,0,0,0,0,0.5568976,55.68976,68.97424
4,3,4,10,1,0,0,0,1,1,0,0,0,0,5.330362e-06,0.0005330362,10.500559
0,0,2,11,1,0,1,0,0,0,1,1,0,0,0.69879574,69.87957,83.87354
4,3,1,12,1,1,0,0,1,0,1,0,0,0,5.347567e-06,0.0005347567,10.500562
2,4,1,1,1,1,0,1,0,0,0,0,0,0,0.99999046,99.99905,115.49899
2,4,1,7,1,0,1,1,0,0,0,0,1,0,0.9999907,99.99907,115.499016
4,3,4,10,1,0,0,0,1,0,1,0,0,0,5.3849717e-06,0.0005384972,10.500566
1,2,3,9,1,0,0,0,0,0,0,0,0,0,0.99997985,99.997986,115.49788
4,3,5,7,1,0,0,0,1,0,0,0,0,0,5.3849717e-06,0.0005384972,10.500566
1,2,1,5,1,1,0,0,0,0,0,0,0,0,0.9999869,99.99869,115.49862
4,4,3,1,1,1,0,0,1,0,0,0,0,0,3.1109033e-05,0.0031109033,10.503266
4,2,5,12,1,0,1,0,1,0,0,0,1,0,2.4348362e-06,0.00024348362,10.500255
4,5,1,5,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
2,6,1,5,1,1,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
4,5,1,7,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,5,1,1,1,1,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
1,2,4,3,0,0,1,0,0,0,1,1,0,0,0.9999819,99.998184,115.498085
0,0,3,9,1,1,0,0,0,0,0,0,0,0,0.4322065,43.22065,55.88168
4,5,3,3,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
4,2,1,11,1,0,0,0,1,1,0,0,0,0,1.811538e-06,0.00018115381,10.50019
4,2,1,1,1,0,0,0,1,0,0,0,0,0,1.7129869e-06,0.00017129869,10.500179
2,4,1,9,1,0,1,1,0,0,0,0,0,0,0.99998975,99.99898,115.498924
4,5,3,1,1,0,1,0,1,0,0,1,0,0,0.99998546,99.99854,115.49847
2,5,1,8,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,4,5,2,1,1,0,0,1,1,0,0,0,0,3.4605924e-05,0.0034605924,10.5036335
2,5,5,8,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,5,3,3,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
1,2,4,1,1,1,0,0,0,0,0,0,0,0,0.9999846,99.99846,115.498375
4,3,3,9,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,3,1,2,1,0,1,0,1,0,0,0,1,0,5.8242395e-06,0.00058242393,10.500611
4,3,1,9,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,3,5,10,1,0,0,0,1,0,0,0,0,0,5.3849717e-06,0.0005384972,10.500566
2,6,1,1,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
1,2,1,11,1,0,1,0,0,0,1,1,0,0,0.99998844,99.99884,115.49878
4,2,3,1,1,0,0,0,1,0,0,0,0,0,1.7054106e-06,0.00017054105,10.500178
4,5,1,8,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
2,4,1,6,1,0,0,1,0,0,1,0,0,0,0.9999906,99.99906,115.49901
4,2,1,1,1,0,0,0,1,1,0,0,0,0,1.4306936e-06,0.00014306937,10.50015
4,2,1,10,1,0,1,0,1,0,1,1,0,0,1.8515514e-06,0.00018515514,10.500194
4,4,4,11,0,0,1,0,1,1,0,1,0,0,3.1279284e-05,0.0031279284,10.5032835
2,6,1,8,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
2,5,3,9,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,4,4,7,1,0,0,0,1,0,0,0,0,0,3.1599728e-05,0.0031599728,10.503317
4,3,1,1,1,1,0,0,1,0,1,0,0,0,5.4033876e-06,0.00054033875,10.500567
4,2,1,2,1,0,1,0,1,0,0,0,0,1,7.648562e-07,7.648562e-05,10.500079
1,2,1,10,1,0,1,0,0,0,0,1,0,0,0.9999856,99.99856,115.49848
4,2,1,4,1,0,0,0,1,1,0,0,0,0,2.0087475e-06,0.00020087475,10.500211
2,5,1,9,1,1,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
1,2,1,3,1,1,0,0,0,0,1,0,0,0,0.99998486,99.99849,115.498405
4,3,1,12,0,0,0,0,1,0,0,0,0,0,5.3849717e-06,0.0005384972,10.500566
2,4,1,8,1,1,0,1,0,0,0,0,0,0,0.99999046,99.99905,115.49899
2,5,5,8,1,1,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
2,5,1,3,1,0,1,1,0,0,1,0,1,0,0.99999774,99.99977,115.499756
4,3,5,2,1,0,1,0,1,0,0,0,1,0,5.563527e-06,0.00055635266,10.500584
4,5,1,2,1,1,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
1,2,3,5,1,0,1,0,0,0,0,1,0,0,0.9999778,99.99778,115.497665
4,2,2,4,1,0,0,0,1,0,1,0,0,0,1.9198394e-06,0.00019198394,10.500201
1,2,1,11,1,0,1,0,0,1,0,0,1,0,0.9999957,99.99957,115.49955
2,5,2,3,1,0,1,1,0,1,0,0,1,0,0.999997,99.9997,115.49968
4,2,1,8,1,1,0,0,1,0,0,0,0,0,1.7930028e-06,0.00017930027,10.500188
2,4,5,1,1,0,0,1,0,1,0,0,0,0,0.9999887,99.99887,115.49881
4,4,1,1,1,1,0,0,1,0,0,0,0,0,3.1109033e-05,0.0031109033,10.503266
4,5,1,4,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,5,2,4,1,0,1,0,1,0,1,0,1,0,0.9999858,99.99858,115.498505
0,0,4,8,1,1,0,0,0,0,0,0,0,0,0.53761715,53.761715,66.9498
4,4,1,1,1,0,0,0,1,0,1,0,0,0,3.1707794e-05,0.0031707794,10.503329
4,5,1,11,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,2,2,7,1,1,0,0,1,1,0,0,0,0,1.6936017e-06,0.00016936017,10.500177
4,5,1,9,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
1,2,3,3,1,1,0,0,0,0,1,0,0,0,0.99998486,99.99849,115.498405
4,5,1,4,1,0,0,0,1,1,0,0,0,0,0.9999862,99.99862,115.49854
1,2,3,4,1,1,0,0,0,0,0,0,0,0,0.9999794,99.99794,115.49783
4,2,2,4,1,0,0,0,1,0,0,0,0,0,1.7173049e-06,0.0001717305,10.500179
1,2,5,5,1,0,1,0,0,0,1,0,0,1,0.99997663,99.997665,115.49754
2,2,4,10,1,1,0,1,0,0,1,0,0,0,9.288295e-05,0.009288294,10.509751
2,5,1,4,1,0,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
4,2,1,3,1,0,0,0,1,0,0,0,0,0,1.8124659e-06,0.00018124659,10.50019
1,2,5,3,1,0,1,0,0,0,1,1,0,0,0.9999727,99.99727,115.49712
4,4,4,12,1,0,1,0,1,1,0,0,1,0,3.1279284e-05,0.0031279284,10.5032835
2,3,5,9,1,0,1,1,0,1,0,1,0,0,0.9999441,99.99441,115.494125
4,6,1,5,1,0,1,0,1,0,1,0,1,0,0.9999858,99.99858,115.498505
4,6,1,12,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,6,1,2,1,0,1,0,1,0,0,0,1,0,0.99998665,99.998665,115.4986
0,0,1,7,1,0,0,0,0,0,1,0,0,0,0.46154684,46.154682,58.962414
2,6,5,7,1,0,1,1,0,0,0,1,0,0,0.9999974,99.99974,115.499725
4,6,2,2,0,0,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,6,2,1,1,0,1,0,1,1,0,0,0,0,0.99998724,99.998726,115.49866
4,3,1,11,0,0,0,0,1,0,0,0,0,0,5.3849717e-06,0.0005384972,10.500566
2,6,4,12,1,0,0,1,0,1,0,0,0,0,0.9999974,99.99974,115.499725
1,2,1,12,1,0,0,0,0,0,1,0,0,0,0.9999852,99.99852,115.49844
4,2,3,11,1,0,0,0,1,0,0,0,0,0,2.3806074e-06,0.00023806073,10.50025
4,6,3,3,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
4,5,1,3,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,6,5,9,1,0,1,0,1,1,0,1,0,0,0.99998546,99.99854,115.49847
4,4,1,1,1,0,0,0,1,1,0,0,0,0,3.063954e-05,0.0030639542,10.503217
4,2,1,6,1,0,1,0,1,0,0,0,1,0,2.0422028e-06,0.00020422028,10.500214
4,3,1,1,1,0,0,0,1,1,0,0,0,0,5.2213404e-06,0.00052213407,10.500547
4,3,1,5,1,0,0,0,1,0,1,0,0,0,5.3849717e-06,0.0005384972,10.500566
4,6,3,5,1,0,0,0,1,0,0,0,0,0,0.9999856,99.99856,115.49848
4,5,3,1,1,0,1,0,1,0,0,0,1,0,0.9999839,99.99839,115.49831
2,3,1,8,1,1,0,1,0,0,1,0,0,0,0.9999442,99.99442,115.49414
4,6,1,1,1,1,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
1,2,1,2,1,1,0,0,0,0,0,0,0,0,0.99998474,99.998474,115.49839
4,3,4,9,1,0,0,0,1,0,1,0,0,0,5.3849717e-06,0.0005384972,10.500566
4,3,3,10,1,1,0,0,1,1,0,0,0,0,5.330362e-06,0.0005330362,10.500559
4,5,3,5,1,0,1,0,1,0,0,0,0,1,0.99998724,99.998726,115.49866
4,3,4,10,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
4,6,4,1,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
2,4,1,12,1,0,0,1,0,0,0,0,0,0,0.9999906,99.99906,115.49901
4,6,3,5,1,1,0,0,1,0,1,0,0,0,0.99998546,99.99854,115.49847
2,2,3,8,1,0,0,1,0,0,1,0,0,0,7.362882e-05,0.007362882,10.507731
2,6,2,7,1,1,0,1,0,0,0,0,0,0,0.9999974,99.99974,115.499725
1,2,3,4,1,1,0,0,0,0,0,0,0,0,0.9999794,99.99794,115.49783
0,0,2,4,1,1,0,0,0,0,1,0,0,0,0.5330569,53.30569,66.47097
2,3,1,4,1,1,0,1,0,0,0,0,0,0,0.9999442,99.99442,115.49414
4,3,1,5,1,1,0,0,1,0,0,0,0,0,5.347567e-06,0.0005347567,10.500562
1,2,5,1,1,0,1,0,0,0,1,1,0,0,0.99993217,99.99322,115.492874
4,6,1,9,1,1,0,0,1,0,0,0,0,0,0.99998546,99.99854,115.49847
2,2,4,4,1,0,1,1,0,0,0,1,0,0,8.156139e-05,0.008156139,10.508563
4,6,1,1,1,0,0,0,1,0,0,0,0,0,0.99998534,99.998535,115.49846
4,4,1,6,1,1,0,0,1,0,1,0,0,0,3.1380237e-05,0.0031380237,10.503294
4,2,3,5,1,0,1,0,1,1,0,0,0,1,1.5784043e-06,0.00015784043,10.500166
2,2,1,10,1,0,1,1,0,0,0,0,0,0,6.6500754e-05,0.0066500753,10.506982
4,3,1,2,1,0,0,0,1,1,0,0,0,0,6.112236e-06,0.0006112236,10.500642
4,6,1,1,1,0,0,0,1,0,1,0,0,0,0.9999856,99.99856,115.49848
2,3,1,4,1,0,1,1,0,0,0,0,1,0,0.9999455,99.99455,115.49428
4,3,1,7,1,0,1,0,1,0,0,0,1,0,5.4655798e-06,0.000546558,10.500573
2,5,1,3,1,1,0,1,0,1,0,0,0,0,0.9999974,99.99974,115.499725
4,4,3,6,1,0,1,0,1,0,0,0,0,1,3.5877034e-05,0.0035877035,10.503767
2,5,1,12,1,0,0,1,0,0,1,0,0,0,0.9999974,99.99974,115.499725
4,5,1,1,0,1,0,0,1,1,0,0,0,0,0.9999851,99.99851,115.498436
2,2,2,8,1,0,0,1,0,0,0,0,0,0,7.277067e-05,0.0072770673,10.507641
4,2,1,12,1,1,0,0,1,0,1,0,0,0,1.79838e-06,0.000179838,10.500189
4,4,4,1,1,0,1,0,1,0,1,1,0,0,3.1448184e-05,0.0031448184,10.503302
4,2,1,3,1,0,0,0,1,0,0,0,0,0,1.8124659e-06,0.00018124659,10.50019
1,2,1,11,1,1,0,0,0,0,0,0,0,0,0.9999802,99.998024,115.49792
